seed,C,x,acc
479829,512.0,[-0.96732171 -0.215292    0.85334979 -0.47328277  0.6630171   0.88944505],0.9024390243902439
773980,512.0,[-0.81437639 -0.00105276 -0.73334286 -0.66746885 -0.95959056 -0.66806505],0.8780487804878049
910215,512.0,[-0.9543413  -0.733187    0.65290772 -0.82659865  0.46137241  0.69325017],0.8292682926829268
895438,512.0,[ 0.07959989  0.44467111 -0.94462648 -0.04054316 -0.72592677 -0.34096228],0.7560975609756098
228808,512.0,[ 0.99342831  0.92063012 -0.9368866   0.49736214 -0.96636977 -0.95783185],0.8536585365853658
119632,512.0,[-0.59766533  0.43827338  0.95413995  0.62049356  0.93752273  0.16580286],0.8292682926829268
745699,512.0,[-0.59917776  0.84502383 -0.99906542  0.73387207 -0.99831555 -0.99336264],0.9024390243902439
680352,512.0,[ 0.83688549 -0.25817301  0.45889128  0.58836044  0.68320966  0.03436325],0.9024390243902439
717830,512.0,[ 0.72852608 -0.5027504  -0.99451111 -0.99037829 -0.68951468 -0.8733737 ],0.8536585365853658
988865,512.0,[-0.61343119 -0.85871754  0.72015934 -0.66426322  0.99296567  0.81336672],0.7560975609756098
842375,512.0,[-0.53493548 -0.68978561 -0.69347356 -0.33179962 -0.86300165 -0.59331616],0.8292682926829268
750994,512.0,[-0.6548189   0.70559541 -0.96301878 -0.42699057 -0.08485918 -0.20652823],0.7804878048780488
719354,512.0,[-0.12934193  0.29485131  0.99563192 -0.23089702  0.95956899  0.92225244],0.8292682926829268
329909,512.0,[-0.92293748 -0.97247174  0.96272232 -0.49631904  0.89224987  0.88495971],0.926829268292683
599749,512.0,[ 0.44164683 -0.45468524  0.61130144 -0.07402985  0.88282919  0.20165228],0.8780487804878049
328876,512.0,[ 0.71946313 -0.79985207  0.75624368  0.80284186  0.86770697  0.38056189],0.8536585365853658
161269,512.0,[-0.37999352 -0.80984377 -0.86620174 -0.06229484 -0.70551049 -0.2584851 ],0.8536585365853658
422522,512.0,[ 0.93927142  0.92475301 -0.79356259  0.25266991 -0.90174268 -0.75240487],0.8780487804878049
858762,512.0,[ 0.72771412  0.71159017 -0.58703047 -0.19099131 -0.8209731  -0.90357855],0.7560975609756098
195498,512.0,[-0.04690641  0.620555   -0.14407659 -0.98398169 -0.27825907 -0.02458212],0.7804878048780488
167992,512.0,[ 0.99730668 -0.6668914  -0.93915095 -0.66783125 -0.80370559 -0.65834287],0.8292682926829268
452798,512.0,[-0.09852152 -0.45062574 -0.55983501 -0.97097861 -0.99444539 -0.59989836],0.8048780487804879
928982,512.0,[-0.88893053  0.74563245 -0.66810516 -0.48172386 -0.3159222  -0.89997151],0.7804878048780488
930767,512.0,[ 0.57881135 -0.03314573 -0.74458379 -0.42524211 -0.94492866 -0.44975853],0.8780487804878049
281191,512.0,[ 0.04297979 -0.91990779  0.48563566  0.29091163  0.45599718  0.68166622],0.8780487804878049
837153,512.0,[-0.90037104  0.91306322 -0.61572733 -0.98302042 -0.79966549 -0.62248388],0.8536585365853658
941851,2048.0,[ 0.67287093 -0.01912212  0.8251886   0.67491165  0.26572483  0.99994587],0.8780487804878049
936159,2048.0,[ 0.72295108 -0.71243226  0.53963879  0.50518179  0.79725401  0.28890361],0.8292682926829268
118334,2048.0,[-0.12413477 -0.6134472   0.84897321  0.47764372  0.57688857  0.19251633],0.8292682926829268
